Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"DOWNLOAD_DIR = System.getProperty(""user.home"") + ""/Downloads""",Chrome 149.0.7827.114,,,16-06-2026 03:16:21,16-06-2026 03:16:21,0.001s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:16:21,16-06-2026 03:16:21,0.001s,PASSED
"DOWNLOAD_DIRS = [DOWNLOAD_DIR, ""/home/katalon/Downloads"", ""/root/Downloads"", ""/tmp""]",Chrome 149.0.7827.114,,,16-06-2026 03:16:21,16-06-2026 03:16:21,0.000s,PASSED
testStartTime = System.currentTimeMillis(),Chrome 149.0.7827.114,,,16-06-2026 03:16:21,16-06-2026 03:16:21,0.001s,PASSED
downloadedFile = null,Chrome 149.0.7827.114,,,16-06-2026 03:16:21,16-06-2026 03:16:21,0.001s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:16:21,16-06-2026 03:16:45,24.062s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.005s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.002s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.001s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
return name.toLowerCase().endsWith(.csv),Chrome 149.0.7827.114,,,16-06-2026 03:16:45,16-06-2026 03:16:45,0.000s,PASSED
